"","Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"56","I come to hear this again because I forgot the lyrics because that rizz song","@Safie-ef9dt","https://yt3.ggpht.com/ytc/AIdro_mbdw79JGc5mlEFb4L_fDS_eNfnZ3cB5TODqlDQLt_5YWQ-7_FLklstw7UB2tMe0YfK6w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Safie-ef9dt","UCX-BF9O4VlRq8X67la3UoBA","0","1","2024-05-25T12:46:47Z","2024-05-25T12:46:47Z","UgysAOrfDSsV7NlOMSV4AaABAg",NA,"PT2_F-1esPk"
"57","Anyone in 2024?!","@kavitakumar5054","https://yt3.ggpht.com/ytc/AIdro_nH98USQ8L9lDJz8ybASl0EKkm3-To62nSLRNlXGZ2KcOlw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@kavitakumar5054","UCHlHpONYsCb4mRoehWYD7lw","0","0","2024-05-25T12:15:44Z","2024-05-25T12:15:44Z","UgzRI0TBZI0yIAet1CR4AaABAg",NA,"PT2_F-1esPk"
"58","Beautiful song","@user-py8zl6tm3y","https://yt3.ggpht.com/ytc/AIdro_kQb66_r-tkBEn2iZDFhJ2GG4iHBNhSUfLuMmYXH4kfLpzB1eRO46tXEjwegiB59Ph2gg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-py8zl6tm3y","UC3xm7xVeAqFOFoMYEp482sQ","0","2","2024-05-25T10:27:10Z","2024-05-25T10:27:10Z","Ugy-jw6O8l5w4iQ84-54AaABAg",NA,"PT2_F-1esPk"
"59","Good day","@blalruatsangi4796","https://yt3.ggpht.com/ytc/AIdro_kh7ddNKhK4PaoeD_2Yw2_TdS0agW-WRXKRVPjuUlk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@blalruatsangi4796","UCXaebNV37ClztLChi0J_F9w","0","0","2024-05-25T10:18:36Z","2024-05-25T10:18:36Z","UgzCyWqdYeVmfndWZSd4AaABAg",NA,"PT2_F-1esPk"
"60","I am from India and u r from ??✨ !👇🏼","@machinelearning_001","https://yt3.ggpht.com/ytc/AIdro_khSbcYOk-ZJpJdnM0KT63okOiFU3WwtWMvAi-S5gxJah9fOAID9GlTIjWJnSHyDKWk4A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@machinelearning_001","UCKa6i7cbCq8iv-zGX6-0HqQ","0","0","2024-05-25T10:12:37Z","2024-05-25T10:12:37Z","UgzH5X7r_jNRB16oshV4AaABAg",NA,"PT2_F-1esPk"
"61","Anyone in may 2024❤❤❤❤❤","@royalwine143","https://yt3.ggpht.com/cK1xrwpZe4GVEWqagDBODsPb2ecci_PCNEYo_B2V7ulYMueIKxxyMNTMWERN9Ssk9Hq6Ei2bG-A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@royalwine143","UCMkUh5f-BMVDeAGGDKSyrLw","0","1","2024-05-25T09:13:42Z","2024-05-25T09:13:42Z","UgyjaxPMYlowo7_CQeV4AaABAg",NA,"PT2_F-1esPk"
"62","Anyone in may 2024❤❤❤❤❤","@sarojini2241","https://yt3.ggpht.com/ytc/AIdro_mOUX-kZnD9JTf0E4qAtVNHgJqdZvwaV9XbsbZv9T7Uujc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@sarojini2241","UChCQ4qm07sDJdilyU-BA-8Q","0","5","2024-05-25T09:06:08Z","2024-05-25T09:06:08Z","Ugz-6FHTJWctYyafURd4AaABAg",NA,"PT2_F-1esPk"
"63","2024 ...mayy😢","@Wesley-wf3tm","https://yt3.ggpht.com/nAKjK5lOwQvLlxDXMzz_TwRrXAJvfkY6CtbkigEMZCYsFrqjY-NEDZjsxYtcPuDsfwmAgXTNkw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Wesley-wf3tm","UCwTd8YFRY9E8zk_2EvS-TLw","0","1","2024-05-25T08:44:45Z","2024-05-25T08:44:45Z","UgyYKbP55THtagmE_Yp4AaABAg",NA,"PT2_F-1esPk"
"64","I was in Ohio before I met you","@user-fp3ze3vx3n","https://yt3.ggpht.com/7P111Jke2Md8ESCg-xRz6X0hLl2OGGNlI5iHbCJy3UfKMCMAkTtjqH4d4AvyobJwokDtyx81N5A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-fp3ze3vx3n","UChFflUX1YiIQQzrhM8w93lg","1","2","2024-05-25T06:21:01Z","2024-05-25T06:21:01Z","Ugz5Vn3c-uFG3dT2sDN4AaABAg",NA,"PT2_F-1esPk"
"65","Let's see how many likes & comment i get after some years later .","@bebii2935","https://yt3.ggpht.com/qeUf0uE15DQ2TAZOvAAEqj262vMAdbzNjzBwuoBH2fuwuMWwrk63UgoLUF6uQrrR2XAwB3TgDg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@bebii2935","UCKXu8_18nrLmj7Xsa0waX8w","0","1","2024-05-25T06:00:32Z","2024-05-25T06:00:32Z","Ugzrjg9hNBaOc73UBUF4AaABAg",NA,"PT2_F-1esPk"
"66","Any one in 2025","@user-ln4rl1tu5b","https://yt3.ggpht.com/ytc/AIdro_kf5iU-tF4Yf3f77tJgp_Bi7O0KMf2uf-XZd97caN0Ovz3N5sWcy3faByUleBblQUb7uQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ln4rl1tu5b","UCeemkVJL9GxJS4VL0WhXRoA","0","1","2024-05-25T05:47:08Z","2024-05-25T05:47:08Z","Ugw4HRiyqnBMqdw3ErN4AaABAg",NA,"PT2_F-1esPk"
"67","hearing this after hearing ""rizzler"" feels so weird","@serenearwadi","https://yt3.ggpht.com/ytc/AIdro_kZLgsiw3lD2chVBHShBsZLa6TW9ajtuxoCp7EP6VfcCi6Fc2TYh4nTzTEWJ4SmYrfSOg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@serenearwadi","UC1_C5NcmNlURE9N6OXFGkHQ","0","1","2024-05-25T05:09:48Z","2024-05-25T05:09:48Z","UgyPMYflZ16ZvuDK1ip4AaABAg",NA,"PT2_F-1esPk"
"68","เนื้อเพลง..

Hey, I was doing just fine before I met you
I drink too much and that's an issue, but I'm okay
Hey, you tell your friends it was nice to meet them
But I hope I never see them again

*I know it breaks your heart
Moved to the city in a broke-down car, and
Four years, no calls
Now you're looking pretty in a hotel bar
And I, I, I, I, I can't stop
No, I, I, I, I, I can't stop

**So, baby, pull me closer
In the back seat of your Rover
That I know you can't afford
Bite that tattoo on your shoulder
Pull the sheets right off the corner
Of that mattress that you stole
From your roommate back in Boulder
We ain't ever getting older
We ain't ever getting older
We ain't ever getting older

You look as good as the day I met you
I forget just why I left you, I was insane
Stay and play that Blink-182 song
That we beat to death in Tucson, okay","@aekkaphobart1361","https://yt3.ggpht.com/ZlSZIM9ZE4LIB-FMcjDgv5RRotduXGsNYPL-39MvI4PEERY8lIAnMFdZJTJNFsSgENTh8jqxfrs=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@aekkaphobart1361","UC6zxPoVAkt4Jm8io7QZGnYA","0","0","2024-05-25T04:57:05Z","2024-05-25T05:00:28Z","UgxBgTnZ4lBacjP1J6h4AaABAg",NA,"PT2_F-1esPk"
"69","*2024* 🙋🏻‍♂️🇬🇹❤️","@brandonleecanchavez","https://yt3.ggpht.com/6yj4RLPjKLhRw_zRZitNVCMkiw9gzscYmAskLamdUWw51q3m9NNwouQrXOivt5q5LMMTKCOBKg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@brandonleecanchavez","UCy7390PBMOd0g6KkVdiJf3g","0","0","2024-05-25T04:27:10Z","2024-05-25T04:27:10Z","Ugw_WJv2NhY9wrqR7VV4AaABAg",NA,"PT2_F-1esPk"
"70","We are never getting older ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ this song is..a MIRACLE
🎉🎉🎉🎉🎉🎉🎉🎉","@Thegupi1","https://yt3.ggpht.com/ytc/AIdro_nDBw0tQCSpUhj01w2lZrNirnH0Mwx34Sqkv4-27IGUZ3w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Thegupi1","UCEOSbCMbVQLjEuvqEgS5mFQ","0","1","2024-05-25T00:13:40Z","2024-05-25T00:13:40Z","UgxhGA07Ts2ylImjTx14AaABAg",NA,"PT2_F-1esPk"
"71","2016: banger
2024: brainrot remix","@BimSinting","https://yt3.ggpht.com/buYACniTaqiydT5Og2AgGdUHkHfUEaG5klN1-hmsV1vWMedDtc6ewXxA6i1q-w80TT8lwV0D=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BimSinting","UCgh8BQVhNXbJ2e0telyArwQ","0","4","2024-05-25T00:00:08Z","2024-05-25T00:00:08Z","UgwxrRkUhVo2LbzTUtx4AaABAg",NA,"PT2_F-1esPk"
"72","Rizzler > Closer","@Hydro8609","https://yt3.ggpht.com/7zBhW93oRFfhsy3MlybjsaHhmZkDjyblOUM92K2W4M5kaCV4zzXd0BPnlN5Uc6-nXIj5K_hxBQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Hydro8609","UC9bR2WE8A0miXxmZInOGFFA","0","2","2024-05-24T23:23:33Z","2024-05-24T23:23:33Z","UgzNMWWsjbxMKNBhTRh4AaABAg",NA,"PT2_F-1esPk"
"73","I wanna know if she returned the mattress to the old roommate. 🤔","@irenashiloh8808","https://yt3.ggpht.com/7NH7wRwtrgR_ZbNvkLbeu6_ipakcOdmbyPGdfqLVO8LGlaT3yWfri7QGfARU8bf3F9Qp9k8DHiU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@irenashiloh8808","UCWubzKJlDXxxBYtJ01S1E7g","0","1","2024-05-24T20:19:50Z","2024-05-24T20:19:50Z","Ugwr13xUtTIpx05e6Ht4AaABAg",NA,"PT2_F-1esPk"
"74","Anyone now 😮 i think this is Matrix","@worldfunnyclips5402","https://yt3.ggpht.com/aW_Dm1St6UZrXiKYek8QxTnJvT15dxI_LBG-7qHk2GIg4q9rxiEYjzZyEfsa0IOFW2Gx1X3WsQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@worldfunnyclips5402","UCfBvKwQ9HgS82DgyoWIfeiw","0","0","2024-05-24T20:10:51Z","2024-05-24T20:10:51Z","UgyXQWW9kmxG9YcWChp4AaABAg",NA,"PT2_F-1esPk"
"75","Damnn 7 year already","@jayshrivastav7972","https://yt3.ggpht.com/ytc/AIdro_mGrKCB_dBDgtgR92FDGXV7ixd5lB8LbDhx75n9oNS2ZME=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jayshrivastav7972","UCrXBNUzKVbvUVTOSfqADyyQ","0","3","2024-05-24T18:14:01Z","2024-05-24T18:14:01Z","Ugy2yx-MqY2Bv3mUMP14AaABAg",NA,"PT2_F-1esPk"
"76","Anyone in may 2024","@pankajbargotra3001","https://yt3.ggpht.com/ytc/AIdro_kFeRgkOIX5IJKUCXEYhhtsLQfVsx-C-V-tDryYoZnVQQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@pankajbargotra3001","UCur4GFv_s2wb3UKl2MuANtg","1","12","2024-05-24T16:33:21Z","2024-05-24T16:33:28Z","UgwNj49XdPmcpAQ8ScF4AaABAg",NA,"PT2_F-1esPk"
"77","2024 anytime","@AyubAntonAyomi","https://yt3.ggpht.com/ytc/AIdro_k489dbUjVHiavMXCVBLGMHjuZ1MbGhFgMATRJyE25ZAk1KhQl3s6Hf7REnBDXFhbKjBA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AyubAntonAyomi","UCP7X50YSBhisCletqb8Sy1Q","0","3","2024-05-24T16:17:18Z","2024-05-24T16:17:18Z","UgyDWBNf_AaY7TKxJdd4AaABAg",NA,"PT2_F-1esPk"
"78","HIROOOOOSHIMAAAAAA NAGASAKIIIIIII","@sam-in5sk","https://yt3.ggpht.com/ytc/AIdro_lPLRfn_9CcibqWJAVHbtEluWckjCg5W-Tbor0l1ZPwUXZC_LSbMeWYgo8hzNNHXaKWSw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@sam-in5sk","UC_hk3AVq3_RywfuYefKT13w","0","0","2024-05-24T15:46:47Z","2024-05-24T15:46:47Z","UgznEPRyeQSUmHyDecp4AaABAg",NA,"PT2_F-1esPk"
"79","3:55 dude, t-the bonus   😶\😳\💀☠💀","@thuytiennguyen6307","https://yt3.ggpht.com/ytc/AIdro_nM8r77Y7Us-1FW6dv-MFAEOgqP10cph49FkxXDnpVClwNGEIdM5zdTUyEgLLRRse4Z7A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@thuytiennguyen6307","UCyv2cgDDj7tcZhxnx706g4A","0","1","2024-05-24T15:46:07Z","2024-05-24T15:46:07Z","UgzUZ43exC7_t1dKW2F4AaABAg",NA,"PT2_F-1esPk"
"80","0:20 the *lyrics font* looks so smooth from the animation   :o","@thuytiennguyen6307","https://yt3.ggpht.com/ytc/AIdro_nM8r77Y7Us-1FW6dv-MFAEOgqP10cph49FkxXDnpVClwNGEIdM5zdTUyEgLLRRse4Z7A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@thuytiennguyen6307","UCyv2cgDDj7tcZhxnx706g4A","0","1","2024-05-24T15:40:53Z","2024-05-24T15:40:53Z","UgzgvjNEwNGEi4i1JIN4AaABAg",NA,"PT2_F-1esPk"
"81","Meee","@neelamshahid5178","https://yt3.ggpht.com/ytc/AIdro_kjGc1fwvw5tYbgevMvycDhuMxoCXwyGOJffHvPJjU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@neelamshahid5178","UCIEIYi6mZGVzg1rwMo17jDg","0","0","2024-05-24T15:11:01Z","2024-05-24T15:11:01Z","UgxLw_WKH87faeIHif14AaABAg",NA,"PT2_F-1esPk"
"82","✌️❤️🎼🎶🎵","@user-lo1zx4nm6h","https://yt3.ggpht.com/ytc/AIdro_ktf9w-_Y-Ykk2WaCOrvRvto-DqwRfZrCwkWm-etOgO-lhcHcpTYkUtyPAuK6d42C4TAw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-lo1zx4nm6h","UC-X7CQ8E6B3OeCE-CLKpldA","0","1","2024-05-24T13:53:46Z","2024-05-24T13:53:46Z","UgxMFzfdn5x59htT-zV4AaABAg",NA,"PT2_F-1esPk"
"83","Love this song and video to ❤️","@user-lo1zx4nm6h","https://yt3.ggpht.com/ytc/AIdro_ktf9w-_Y-Ykk2WaCOrvRvto-DqwRfZrCwkWm-etOgO-lhcHcpTYkUtyPAuK6d42C4TAw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-lo1zx4nm6h","UC-X7CQ8E6B3OeCE-CLKpldA","0","2","2024-05-24T13:53:25Z","2024-05-24T13:53:25Z","UgyAtKbunHgX0tWb5Hx4AaABAg",NA,"PT2_F-1esPk"
"84","The song still brings me good mood in 2024","@linhmaster4919","https://yt3.ggpht.com/yFgy74RCW1SC_834XVCrKHy1eMi0Z9HSkUwVQu9uRR_gurfF5x3_SIbn2yaNIGB0SAH3pdJ9IA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@linhmaster4919","UCr5n1_4ZjLg6IO1cRWTejqg","0","1","2024-05-24T13:30:05Z","2024-05-24T13:30:05Z","UgzZtkaN47zZT1DZTJd4AaABAg",NA,"PT2_F-1esPk"
"85","Chainsmokers, when this came out I was homeless, on drugs, and in jail. Now I have a good job, a husband, and I’m healthy. This song and “Clover Cage - Miraculous” are the two songs that helped with my depression. I just want everyone to know that things will get better. We are in this together. I love you ❤🎉","@JennifersGifts-ov8pi","https://yt3.ggpht.com/e9HwAX66pa2lQkkOsZpqszaQfOXZ4TkLQ7dtbb5t60GcfaFoVJLgHNSw3VlOvPssisZy6MyyRA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@JennifersGifts-ov8pi","UCRjKxrTAFeV9NELIKEMz2cA","0","1","2024-05-24T12:41:17Z","2024-05-24T12:41:17Z","UgyN4PhMmKYpz7hRd1t4AaABAg",NA,"PT2_F-1esPk"
"86","Here in Gemini season 2024 We Ain’t Ever Getting Older ♊️🤞🏾","@FreshCoast187","https://yt3.ggpht.com/ytc/AIdro_lOk8TNZfJS5_cwRZhjVejBSW4en5D2IiFVGBiJ2Jc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@FreshCoast187","UCZM591rdfziq8rlaEMr13_Q","0","0","2024-05-24T11:30:24Z","2024-05-24T11:30:24Z","UgyXVhYKUgIRdcs2SZl4AaABAg",NA,"PT2_F-1esPk"
"87","Wow wow","@AyankeLife","https://yt3.ggpht.com/ytc/AIdro_mIq3VHfPUrGhS9seKsJqeGzc2vC6doz0-nM2OENLkRxafGhMnaFzOjB0stCwcIPBngbw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AyankeLife","UClAO6MQBdAI0E6LYoXSswSw","0","0","2024-05-24T11:13:54Z","2024-05-24T11:13:54Z","UgxfAm_6G-tKxQIKFGd4AaABAg",NA,"PT2_F-1esPk"
"88","wow 2024 still nice 1 👍🏼","@CitoCasi","https://yt3.ggpht.com/eu3kcKZdYRYmPk-yDeNApuCplhj7UJq8_-XoBgyygWou36SGKjY1fOmGXuqy8jw3Q3UXtRDx=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@CitoCasi","UCxgaxIMuYUGpW4dkF6x7MtA","0","0","2024-05-24T10:43:50Z","2024-05-24T10:43:50Z","Ugz0R09fJENPPg4IOb54AaABAg",NA,"PT2_F-1esPk"
"89","Bhaai merko hogya nostalgia after listening 🥹","@itsallbasics","https://yt3.ggpht.com/q81GAhRzGHdWXvVTkK3qLAsd_w8tK1rL0Qvd4h0yWRJRM31jS1mKWHdbXaDuDkIZb9WLnq2EUQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@itsallbasics","UCYAPnx_WuMI4EgdBdKf9JLA","0","0","2024-05-24T10:41:44Z","2024-05-24T10:41:44Z","UgzWTxjP_-R_dcQCJeN4AaABAg",NA,"PT2_F-1esPk"
"90","This song is soo satisfying that i didn't even notice that it ended and kept imagining","@i.am.nothing.23","https://yt3.ggpht.com/liG-pMWRoDz6tO1Cy40sXzTBnJ5O0iJMRc1xWjRP21jqd8SGGxE_0c1Atph8OBhKpq0wSA_5JSo=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@i.am.nothing.23","UC4uNRvLHfsY3Fom49pBvMuA","0","0","2024-05-24T10:03:39Z","2024-05-24T10:03:39Z","UgwfJjxAsJ1GRmyWo894AaABAg",NA,"PT2_F-1esPk"
"91","LOL 😅😮😊","@Hyanggie-gb2lh","https://yt3.ggpht.com/y6o_gTdlI6RNlVHYT5WHwAT1EnCYTg72JbOD_IwkezslETqeeCXLxJvoSjNaNZpOtinEC-azRQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Hyanggie-gb2lh","UCgUk5H16E6DQJVrE5hgsanA","0","0","2024-05-24T08:43:27Z","2024-05-24T08:43:27Z","UgxheBxVZH5vTxXw-c54AaABAg",NA,"PT2_F-1esPk"
"92","No matter how many years pass, this song will stay in our hearts forever!💖","@countrymusiccollection3689","https://yt3.ggpht.com/7pbQAOO_WllE2ztttO4ZFRYnW4mMozg33uislyznjHtld3h5RIzRwP10u1ty0N5_MAePo6v3BA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@countrymusiccollection3689","UCH36KrFNDD8KbCiQbktO_NA","0","0","2024-05-24T07:53:20Z","2024-05-24T07:53:20Z","UgxcNc-C1LXkeR1jECB4AaABAg",NA,"PT2_F-1esPk"
"93","hi 2024","@farellle","https://yt3.ggpht.com/RfJrwF4DGPVGaSPOT1h5QJvG4orBUvdYx15L3S3peYeQo-znC-UKCeVAA88TFDQI-uTuyB64=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@farellle","UCH4lTNOMJhQj14g_rKcLdgQ","0","0","2024-05-24T07:36:25Z","2024-05-24T07:36:25Z","UgzN7kZkziSBAaX8QGx4AaABAg",NA,"PT2_F-1esPk"
"94","the brainrot ver was better","@Hakdowg","https://yt3.ggpht.com/3OPaQEVzAUsG9nalOI9jOIP2MJaujmJQ5uci-uIUttfZHKOi2g9IOmtFkqsTAsorQSnCSaUO=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Hakdowg","UCIxmkHaAXDzOp1e3-NS9tvA","0","1","2024-05-24T07:27:55Z","2024-05-24T07:28:10Z","UgwBwUiqB4RJy7OtUdN4AaABAg",NA,"PT2_F-1esPk"
"95","#likeido","@AshleshaBhalerao","https://yt3.ggpht.com/Pfnxhp8576q2_-am1fCjnOEwqqGapAei4XmraZxKZvdMAOTFYBn0r3jyppyUvQ7FuU1HvFiFa3E=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AshleshaBhalerao","UCglqhAYbEqToyTNPOPk7xLQ","0","0","2024-05-24T07:20:00Z","2024-05-24T07:20:00Z","UgylA6NVY8ih7RLyZch4AaABAg",NA,"PT2_F-1esPk"
"96","gyat","@AmboutoReportYou","https://yt3.ggpht.com/ytc/AIdro_k489dbUjVHiavMXCVBLGMHjuZ1MbGhFgMATRJyE25ZAk1KhQl3s6Hf7REnBDXFhbKjBA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AmboutoReportYou","UCxdPJX-65Pr2goQvV0pGy_w","0","0","2024-05-24T06:51:45Z","2024-05-24T06:51:45Z","Ugx4tWWdcaTalAvp7VJ4AaABAg",NA,"PT2_F-1esPk"
"97","Brain rott version is better","@nivis8036","https://yt3.ggpht.com/EzqEmBKQyDm5_gi7M4C5CDdfdruFYmabAshi26_Dxod1-cR9xQC_Fz0oyrIyHeWZMy6XsI-QOQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@nivis8036","UCwU1k70Z21XocjEbrz3YDFQ","0","0","2024-05-24T04:50:48Z","2024-05-24T04:50:48Z","Ugy0fWc8fa_ybRVSSJ54AaABAg",NA,"PT2_F-1esPk"
"98","As song said itself; WE AIN'T EVER GETTING OLDER, its fresh till 2024.","@SamundraPaudel-eq9vd","https://yt3.ggpht.com/ytc/AIdro_n-ipYGNyWfz12ONyTS5rSab8KjOyO2zchxWqeHFrPUeLIIa2HS4OmlreGaAFKDd_6j1g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@SamundraPaudel-eq9vd","UC_B1aRZf4XzSzBDhmFrjKSA","0","1","2024-05-24T04:09:12Z","2024-05-24T04:09:12Z","UgwJ2LkMNEQ2Opq2OVd4AaABAg",NA,"PT2_F-1esPk"
"99","As song said itself: WE AIN'T EVER GETTING OLDER; so it is fresh till 2024.","@SamundraPaudel-eq9vd","https://yt3.ggpht.com/ytc/AIdro_n-ipYGNyWfz12ONyTS5rSab8KjOyO2zchxWqeHFrPUeLIIa2HS4OmlreGaAFKDd_6j1g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@SamundraPaudel-eq9vd","UC_B1aRZf4XzSzBDhmFrjKSA","0","0","2024-05-24T04:07:40Z","2024-05-24T04:07:40Z","UgyHs6vXtaZsOQs80Y94AaABAg",NA,"PT2_F-1esPk"
"100","Nostalgic ❤","@Yin245","https://yt3.ggpht.com/uAeoBgWa1HM-Zw4kXt7jlH8RR5-42GesJoVHGq9gKdpf7bSJbzbITnZKtMDWgbTAeZa-0wni0IE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Yin245","UC-x47shRbpHNRgLvoADix2Q","0","0","2024-05-24T03:18:54Z","2024-05-24T03:18:54Z","UgwU77VN0B6YGVtNig54AaABAg",NA,"PT2_F-1esPk"
"101","Salam dari indonesia, sulawesi selatan soppeng, marioriwawo, watu, langkemme'!❤","@MuhammadAlif-tt4xy","https://yt3.ggpht.com/ytc/AIdro_mwjol6dMtKw05moHX800GELsen1LvDfZzCtBOc31r6XjE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@MuhammadAlif-tt4xy","UC0qY_rbjBEedNYXPoQ_CavQ","0","0","2024-05-24T02:24:42Z","2024-05-24T02:24:42Z","Ugy8S_mU8WYe_17ImUZ4AaABAg",NA,"PT2_F-1esPk"
"102","Yea bro","@balarikhongkiang4865","https://yt3.ggpht.com/ytc/AIdro_nYQvAmUyrYtkF2soc7ppz6IxaER9_xGSrVZLHiG4eUGMeY1Tl-U5nqn34h_UtOew4GdA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@balarikhongkiang4865","UCYWGn_3eCtEfDOFbihVoWDQ","0","0","2024-05-24T01:00:53Z","2024-05-24T01:00:53Z","Ugy_CSkkcTx1fXH4pyl4AaABAg",NA,"PT2_F-1esPk"
"103","🎉","@prakaymas357","https://yt3.ggpht.com/TvAygNQB0rK3NbPzDKwXzOYZyJavNHeqlCJHIbgR3jk14L91yQlEjya8FwEwhTBWk0DQWnnm=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@prakaymas357","UCUdxmu69vvw1h4rU2Vafd4w","0","0","2024-05-24T00:58:13Z","2024-05-24T00:58:13Z","Ugwfc5rvFIwYMR93cnZ4AaABAg",NA,"PT2_F-1esPk"
"104","202t anyone?","@aspect3848","https://yt3.ggpht.com/kbrWksJUQioAMJmEFVOmjrKww9E1oz1v4iIpL8UYu-A8uOzMWJiDBTX8rnWHsnzKT4z-Mjms=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@aspect3848","UCAUjHAsP4uWrcBn1vKFUufg","0","1","2024-05-23T20:40:34Z","2024-05-23T20:40:34Z","Ugznt6glNlbbzTO22594AaABAg",NA,"PT2_F-1esPk"
"105","Feelings are a fraud !
Never let them take you !
The reality of life and true meaning is not this !","@kaloyanrosenov2123","https://yt3.ggpht.com/ytc/AIdro_lhlRtTWCt0e1jjD4BPmLPRQiuMSfaHFCZc08zsEMwf3g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@kaloyanrosenov2123","UCPsmC0fbY_inq08kO_KBwkw","0","3","2024-05-23T19:07:34Z","2024-05-23T19:07:34Z","Ugyse9AaaNFBWLGExWh4AaABAg",NA,"PT2_F-1esPk"
"106","Meiner braucht unbedingt kinder.","@mariecloud7860","https://yt3.ggpht.com/_QUBb4iHs4FospnmKX-3bs4jCepGofYaaHGFzw8HgoR3OH2md1cButplAP6Hm05YkaHRuAq6=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@mariecloud7860","UCGlAl4uCqoEXQ9x5YJ8gjDg","0","0","2024-05-23T18:58:45Z","2024-05-23T18:58:45Z","UgwWRBUjif8w-DPS_Qd4AaABAg",NA,"PT2_F-1esPk"
"107","Omggg this song is acc nostalgia 💔💔","@Jayliyahx","https://yt3.ggpht.com/EnLhVV8pv041MLcwRz3RvGpwYRy0UGxNCuWbOmjn4IqA6Ln5IKcgokSFGk601PHjAEoVl0OE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Jayliyahx","UC-KXfuW2GVdwEZI2RpCnaKQ","0","1","2024-05-23T18:15:27Z","2024-05-23T18:15:27Z","UgyQgoYXkRZ6jYJ2v6J4AaABAg",NA,"PT2_F-1esPk"
"108","Mom Mother Mee","@LOL-zp5uh","https://yt3.ggpht.com/ytc/AIdro_koO7HA6INOqVUP-rdEQbSlh22cj6pwtypJ7HzZa4I=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@LOL-zp5uh","UCHwNpxM6wtWPAuVOrWo-l_g","0","0","2024-05-23T17:24:35Z","2024-05-23T17:24:35Z","Ugx4e4LTHZ0SkV7ZeUZ4AaABAg",NA,"PT2_F-1esPk"
